From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s),CH4 (ug/m3),THC (ug/m3)
2017-07-27,45.505833333333335,,8.164166666666667,24.381249999999998,17.13,25.67125,24.312,,,,,,,,,63.87875,1.2620833333333332,192.39583333333334,182.22208333333333,1015.2841666666667,0.22916666666666666,,1553.8904166666669
2017-07-28,42.413333333333334,,7.860416666666667,27.356666666666666,18.003333333333334,21.11583333333333,24.521428571428572,,,,,,,,,67.43666666666667,1.6187500000000001,192.82666666666668,169.09166666666667,1014.1262499999999,0.22999999999999998,,1379.5445833333333
2017-07-29,41.61416666666667,,8.362499999999999,34.22541666666667,21.39625,18.335,27.655454545454543,,,,,,,,,78.65416666666667,0.9879166666666667,188.46,133.68,1013.4041666666667,0.22583333333333333,,1624.8825
2017-07-30,43.10791666666666,,6.904166666666666,29.787499999999998,17.895833333333332,21.83458333333333,16.579583333333336,,,,,,,,,68.835,1.0545833333333332,194.9325,106.9325,1014.585,0.22958333333333333,,1895.2941666666666
2017-07-31,30.425833333333333,,8.36375,28.697083333333335,19.039166666666667,20.582916666666666,12.042083333333332,,,,,,,,,69.98375,1.2170833333333333,226.48333333333335,120.05333333333334,1013.8441666666666,0.22541666666666668,,1882.287916666667
2017-08-01,25.421666666666667,,7.989999999999999,25.574583333333333,16.513333333333332,24.201666666666668,8.523333333333333,,,,,,,,,76.41208333333333,1.4095833333333332,216.45458333333332,122.48291666666667,1013.7075,0.2275,,1228.7862499999999
2017-08-02,34.06583333333334,,8.706249999999999,27.01625,18.357916666666664,56.599999999999994,9.81125,1.21,,,,,,,,81.94041666666666,1.2783333333333333,199.5041666666667,151.265,1013.0358333333334,0.22416666666666665,,1907.0882608695651
2017-08-03,34.08941176470588,,8.452352941176471,16.87,13.324705882352943,115.36529411764707,9.856,,,,,,,,,67.8111111111111,1.178235294117647,215.85166666666666,135.4588888888889,1014.7594117647059,0.23166666666666666,,1359.115294117647
2017-08-04,31.32,,10.415625,20.91875,16.315625,100.93625,10.329375,1.85,,,,,,,,68.796875,0.971875,231.75625,84.938125,1014.15875,0.226875,,1253.97125
2017-08-05,33.696,,22.708000000000002,14.007,20.862727272727273,107.133,15.523333333333332,0.9059999999999999,,,,,,,,83.617,0.716,180.326,26.79090909090909,1012.8119999999999,0.2081818181818182,,1689.2618181818182
2017-08-06,29.802083333333332,,12.46375,40.96208333333333,27.335416666666664,120.53291666666667,19.24625,,,,,,,,,74.625,0.9874999999999999,216.73375,163.29916666666665,1014.1266666666667,0.22666666666666668,,1884.575
2017-08-07,29.98095238095238,,9.282727272727273,14.617727272727272,12.275454545454545,108.36681818181819,12.125,1.07,,,,,,,,70.08954545454546,1.1627272727272726,213.3022727272727,131.52636363636364,1014.1945454545454,0.2259090909090909,,1548.3045454545454
2017-08-08,52.39809523809523,,8.607142857142858,20.403809523809525,14.902857142857144,112.00761904761904,15.484285714285715,,,,,,,,,72.2395238095238,1.0761904761904764,156.1904761904762,134.25095238095238,1013.9671428571429,0.23047619047619047,,1501.2009523809525
2017-08-09,35.55947368421052,,37.22666666666666,17.488333333333333,39.42888888888889,124.936875,12.762777777777778,,,,,,,,,77.51947368421052,1.0563157894736843,204.2927777777778,170.58947368421053,1013.7752631578948,0.2263157894736842,,1323.0144444444443
2017-08-10,25.317083333333333,,9.826666666666666,16.64,14.649583333333334,106.0825,9.8925,1.1,,,,,,,,81.75,0.8683333333333333,176.08541666666667,148.56291666666667,1013.2570833333333,0.22624999999999998,,1503.5877272727273
2017-08-11,44.29916666666667,,10.608260869565218,19.0525,16.07,107.34666666666668,10.83,,,,,,,,,83.91208333333334,1.0250000000000001,207.34916666666666,116.74000000000001,1012.6429166666667,0.22583333333333333,,1855.5016666666668
2017-08-12,29.267083333333332,,11.448749999999999,12.277083333333332,13.992083333333333,99.88958333333333,6.374666666666667,,,,,,,,,83.19666666666667,0.8933333333333334,190.32958333333332,155.45333333333335,1013.3283333333334,0.22708333333333333,,1870.5433333333333
2017-08-13,22.159166666666668,,6.9975,11.782083333333333,10.529166666666667,99.52291666666667,10.525,,,,,,,,,80.91625,1.20625,226.05666666666664,90.68874999999998,1012.6495833333333,0.22958333333333333,,1857.2933333333333
2017-08-14,43.830000000000005,,20.305416666666666,14.856666666666667,20.805833333333336,108.60666666666667,10.775416666666667,1.06,,,,,,,,81.41583333333334,0.8345833333333333,207.58041666666668,139.57125,1013.0799999999999,0.225,,1863.3491666666666
2017-08-15,29.803749999999997,,9.636666666666667,17.004166666666666,14.549166666666666,130.68958333333333,7.762083333333333,,,,,,,,,82.71124999999999,1.0991666666666666,223.32291666666666,107.31333333333333,1012.3299999999999,0.22958333333333333,,1852.1891666666668
2017-08-16,22.849166666666665,,10.900416666666667,21.77333333333333,17.844166666666666,102.21375,10.573333333333332,1.09,,,,,,,,79.00708333333334,1.2987499999999998,233.92791666666665,132.29749999999999,1012.1999999999999,0.2316666666666667,,1505.0929166666667
2017-08-17,28.267391304347825,,11.600434782608696,24.763913043478258,19.678695652173914,114.34652173913042,9.052608695652173,,,,,,,,,80.89695652173914,1.2291304347826086,228.3895652173913,93.87782608695652,1012.3526086956522,0.22782608695652176,,1384.4139130434783
2017-08-18,59.62045454545455,,12.367727272727272,14.04681818181818,14.645454545454545,113.93045454545455,6.336363636363637,4.66,,,,,,,,88.24954545454545,1.2945454545454547,229.61727272727273,126.69954545454544,1011.625,0.2281818181818182,,1526.4418181818182
2017-08-19,25.25916666666667,,10.590833333333334,16.047916666666666,14.658333333333333,118.82375,3.47125,,,,,,,,,86.16166666666668,1.2137499999999999,227.535,156.02375,1001.5841666666666,0.22708333333333333,1185.9507142857144,1319.4904545454547
2017-08-20,20.147499999999997,,21.606521739130436,13.813333333333333,19.72125,122.8175,4.500454545454546,1.01,,,,,,,,85.7475,1.22,202.47541666666666,128.69708333333332,1011.3570833333333,0.22666666666666668,1110.5679166666666,1733.1295833333334
2017-08-21,34.11666666666667,,12.35125,15.040416666666667,15.06875,107.55958333333332,7.703913043478261,2.46,,,,,,,,84.52,1.045,214.82500000000002,157.11208333333335,1012.9841666666666,0.22791666666666666,1077.6166666666666,1862.6912499999999
2017-08-22,28.54041666666667,,16.35125,29.07875,25.38208333333333,97.19958333333334,11.150833333333333,1.06,,,,,,,,89.75791666666667,0.9525,218.06708333333333,67.23416666666667,1012.7208333333333,0.2225,1173.3917391304346,1817.540909090909
2017-08-23,25.37625,,7.485416666666667,21.263333333333332,14.94625,114.53375,9.7855,1.18,,,,,,,,76.58041666666666,1.0104166666666667,231.54708333333335,159.19916666666668,1014.31875,0.22708333333333333,1016.3264999999999,1321.3235
2017-08-24,18.993684210526315,,11.153684210526317,19.80842105263158,16.51736842105263,107.50526315789473,13.941052631578946,1.13,,,,,,,,86.30947368421053,1.295263157894737,253.7521052631579,83.64684210526316,1012.3984210526315,0.23105263157894734,840.9952631578948,1124.016842105263
2017-08-25,25.089523809523808,,10.418095238095239,31.31904761904762,21.90904761904762,92.78761904761905,10.5445,,,,,,,,,93.5,0.9514285714285714,231.23666666666668,74.83666666666666,1011.0228571428571,0.22714285714285717,1053.6176190476192,1822.6942857142858
2017-08-26,31.254583333333333,,11.191666666666668,28.3275,20.664583333333333,102.27749999999999,9.8825,1.26,,,,,,,,79.93791666666667,1.3558333333333332,231.46708333333333,140.27416666666667,1013.70375,0.2304166666666667,1085.2133333333334,1875.345
2017-08-27,17.46875,,10.67086956521739,13.566250000000002,12.850833333333334,100.32333333333334,12.427916666666667,,,,,,,,,84.04166666666667,1.1933333333333334,231.14666666666665,89.73083333333334,1012.6833333333334,0.22166666666666668,1074.0270833333334,1856.7145833333334
2017-08-28,20.745,,13.162083333333333,15.841666666666667,16.725,124.72291666666666,12.299999999999999,,,,,,,,,78.92999999999999,1.3191666666666666,224.94083333333333,68.71625,1013.0458333333332,0.2316666666666667,1056.1216666666667,1892.6850000000002
2017-08-29,28.36857142857143,,11.455833333333333,15.823333333333332,14.823749999999999,103.855,11.725416666666668,1.2,,,,,,,,68.17041666666667,1.6491666666666667,207.27291666666667,101.31541666666668,1014.1820833333333,0.23124999999999998,1095.964347826087,1451.0327272727272
2017-08-30,23.733333333333334,,10.995,11.99125,12.692083333333334,130.40625,12.715833333333334,1.02,,,,,,,,68.96083333333333,1.0966666666666667,209.52583333333334,181.70000000000002,1014.0070833333334,0.22458333333333333,1022.2516666666667,1453.28625
2017-08-31,24.789583333333336,,12.187391304347827,12.099166666666667,12.899583333333332,136.50708333333333,11.709130434782608,1.295,,,,,,,,88.0175,1.0566666666666666,197.02041666666665,161.71625,1012.9291666666667,0.22999999999999998,1168.4756521739132,1933.0786956521738
2017-09-01,31.415652173913045,,13.660869565217391,17.001739130434782,17.352608695652176,105.05478260869566,10.857391304347827,1.21,,,,,,,,93.87478260869565,0.8317391304347825,199.27347826086955,128.1086956521739,1012.6239130434782,0.2234782608695652,800.1821739130435,1170.7391304347825
2017-09-02,41.27166666666667,,19.820833333333333,22.640416666666667,25.029583333333335,96.35833333333333,11.340434782608694,1.16,,,,,,,,87.93041666666666,0.89875,230.47958333333335,131.875,1012.9183333333334,0.22583333333333333,1077.95,1863.26
2017-09-03,31.034166666666668,,8.049583333333333,18.12,13.554583333333333,126.52625,9.772916666666667,,,,,,,,,80.74541666666666,0.8733333333333334,207.3166666666667,175.17875,1013.6333333333333,0.22833333333333336,1085.2070833333335,1875.3500000000001
2017-09-04,46.17124999999999,,10.684782608695652,18.112916666666667,15.285416666666668,111.47791666666667,8.6,,,,,,,,,83.85291666666667,0.8391666666666667,208.90458333333333,143.80791666666667,1013.74125,0.22541666666666668,1076.60375,1618.143913043478
2017-09-05,46.80791666666667,,9.760000000000002,14.492916666666666,12.762916666666667,106.04041666666666,9.105416666666667,,,,,,,,,82.29458333333334,1.2004166666666667,175.32958333333332,153.2075,1014.6574999999999,0.22416666666666665,1042.1575,1345.0579166666666
2017-09-06,31.47083333333333,,11.417826086956522,20.616666666666667,16.408333333333335,120.58708333333334,7.687826086956521,,,,,,,,,80.98875,1.0616666666666668,194.70416666666665,159.54541666666668,1013.1366666666667,0.22958333333333333,689.95125,915.4608333333334
2017-09-07,26.9175,,9.243478260869566,11.6875,11.051250000000001,106.54666666666667,11.03625,1.04,,,,,,,,85.14958333333333,0.8991666666666666,191.12291666666667,156.67666666666665,1013.2783333333333,0.22666666666666668,1079.0354166666666,1864.9179166666665
2017-09-08,25.819999999999997,,12.293636363636363,9.953636363636363,12.62409090909091,101.55818181818181,14.663636363636364,,,,,,,,,83.47636363636364,1.0477272727272728,178.85772727272726,138.5468181818182,1013.3640909090908,0.2290909090909091,1083.645909090909,1872.745
2017-09-09,11.459583333333333,,13.925833333333335,9.7925,14.098333333333334,69.54375,15.9475,,,,,,,,,87.47500000000001,0.7029166666666667,173.34166666666667,143.9825,1012.8341666666666,0.22291666666666665,1076.6641666666667,1861.1075
2017-09-10,10.054166666666667,,15.69608695652174,8.737499999999999,14.163333333333334,72.76708333333333,13.594583333333333,,,,,,,,,81.66625,0.6720833333333333,160.96916666666667,198.35583333333332,1013.4841666666666,0.22583333333333333,1084.51375,1874.18875
2017-09-11,12.299999999999999,,15.144583333333335,9.102083333333333,14.822083333333333,86.33208333333333,15.96375,,,,,,,,,79.61874999999999,0.7383333333333333,162.05666666666667,136.93958333333333,1013.7287500000001,0.22291666666666665,1087.9225,1879.8741666666665
2017-09-12,14.875,,15.606666666666667,11.612083333333333,16.398333333333333,72.3075,16.310416666666665,,,,,,,,,85.0625,0.7445833333333334,176.58291666666665,135.2075,1013.445,0.22833333333333336,1084.7645833333333,1874.6025
2017-09-13,18.788695652173914,,23.04625,9.15875,19.270833333333332,76.43666666666667,16.446521739130436,,,,,,,,,82.29375,1.1316666666666666,192.5533333333333,142.38625,1013.72625,0.22791666666666666,912.0645833333333,1536.9716666666666
2017-09-14,24.149583333333336,,15.305,13.66375,17.20625,73.77541666666666,15.277916666666668,1.17,,,,,,,,83.415,1.1358333333333335,203.35958333333335,103.79041666666666,1013.3608333333333,0.2275,1395.5216666666668,2085.4704347826087
2017-09-15,28.241666666666664,,15.74,18.10125,18.921666666666667,55.114583333333336,14.67875,,,,,,,,,78.47208333333333,0.7875,199.21541666666667,80.21458333333332,1013.17125,0.22708333333333333,1095.02375,1687.5354166666666
2017-09-16,38.250416666666666,,15.139583333333334,32.01291666666666,25.525000000000002,27.059166666666666,12.975833333333334,,,,,,,,,90.90791666666667,0.8875000000000001,213.57916666666665,41.125,1012.5354166666666,0.22833333333333336,988.7975,1379.3220833333335
2017-09-17,9.6925,,15.472499999999998,15.261666666666665,18.168333333333333,33.84875,13.17125,,,,,,,,,87.16250000000001,1.52625,219.98708333333335,64.17083333333333,1011.0454166666667,0.22833333333333336,818.5104166666666,1097.5816666666667
2017-09-18,53.68625,,22.224375,14.498750000000001,22.040625,50.945,12.732857142857142,1.5033333333333332,,,,,,,,85.694375,1.3956250000000001,227.9025,16.083125000000003,1010.94125,0.23,517.975625,916.301875
2017-09-19,33.66571428571429,,16.26238095238095,15.298095238095238,18.68,31.051904761904762,12.1015,1.24,,,,,,,,67.76095238095238,1.3976190476190478,229.69904761904763,140.01380952380953,1013.5871428571429,0.22904761904761908,1085.7509523809524,1876.2576190476193
2017-09-20,25.403333333333332,,13.905000000000001,14.875833333333333,16.570833333333333,33.45333333333333,13.96125,,,,,,,,,63.60166666666667,1.52125,225.30083333333334,155.81708333333333,1013.8954166666667,0.23083333333333333,916.5566666666667,1568.1058333333333
2017-09-21,22.237916666666667,,15.154782608695653,13.54625,16.037916666666668,32.1925,14.42375,,,,,,,,,63.10458333333333,1.4129166666666666,224.18041666666667,164.28458333333333,1013.8154166666667,0.22916666666666666,1001.0133333333333,1730.7108333333333
2017-09-22,49.12409090909091,,21.743636363636366,20.206818181818182,23.956363636363633,45.66136363636363,9.692857142857143,,,,,,,,,82.08454545454545,0.7177272727272727,194.0309090909091,115.3859090909091,1012.4986363636364,0.225,1071.3745454545456,1852.2954545454545
2017-09-23,57.135416666666664,,14.578260869565218,20.195,18.8825,59.55666666666667,11.361666666666666,,,,,,,,,77.23583333333333,0.87875,188.8525,139.57625,1013.97125,0.22208333333333333,1089.4004166666666,1882.33625
2017-09-24,50.89458333333334,,16.8675,16.943749999999998,19.47625,58.306666666666665,13.344166666666666,,,,,,,,,89.15541666666667,0.83875,191.64625,49.291666666666664,1012.5995833333333,0.22624999999999998,1072.7154166666667,1854.5308333333332
2017-09-25,33.84166666666667,,23.93826086956522,17.276666666666667,24.142083333333332,28.34875,12.675217391304349,,,,,,,,,92.34291666666667,0.87125,265.48291666666665,49.78208333333333,1011.0266666666666,0.22541666666666668,1123.0834782608695,1749.2922727272728
2017-09-26,57.14652173913043,,30.77416666666667,20.457391304347826,31.08875,29.94333333333333,13.069999999999999,3.12,,,,,,,,93.68041666666666,0.5895833333333333,217.31375,65.38041666666668,1011.7566666666667,0.2225,1080.3379166666666,1564.2427272727275
2017-09-27,56.18,,18.293333333333333,27.665000000000003,26.446250000000003,28.449166666666667,15.5375,1.0966666666666667,,,,,,,,88.47958333333332,0.75,173.65666666666667,52.28125,1011.6154166666666,0.22666666666666668,1128.0586363636364,1554.3725
2017-09-28,51.712916666666665,,18.89375,21.68375,24.96315789473684,33.969166666666666,11.162916666666668,,,,,,,,,88.24291666666666,0.66,201.93541666666667,93.84894736842105,1011.2512499999999,0.21875,785.1820833333333,1590.9994117647059
2017-09-29,40.6025,,18.196363636363635,17.98375,19.345833333333335,53.22833333333333,16.612083333333334,,,,,,,,,88.93875000000001,0.9975,209.19791666666666,119.41791666666667,1012.34375,0.22666666666666668,104.15875,1518.4304166666668
2017-09-30,38.615,,14.430434782608694,16.288333333333334,16.575,52.67291666666667,11.092083333333333,,,,,,,,,91.00625000000001,0.7054166666666667,213.30916666666667,78.04,1012.8795833333334,0.225,90.25458333333334,1859.6183333333336
2017-10-01,32.743809523809524,,14.837142857142856,15.541904761904762,17.615238095238094,35.13142857142857,12.242380952380952,2.9,,,,,,,,96.37952380952382,0.781904761904762,223.74190476190475,117.04476190476191,1011.8609523809524,0.22666666666666666,151.1304761904762,1839.424761904762
2017-10-02,17.285,,14.357083333333334,11.577083333333334,15.342083333333333,30.360833333333332,15.322916666666666,,,,,,,,,87.29124999999999,0.9020833333333332,180.85208333333333,161.6875,1011.9254166666666,0.22583333333333333,154.53333333333333,1842.5675
2017-10-03,32.23041666666666,,12.542499999999999,13.883333333333333,15.139583333333334,38.54916666666667,14.824583333333331,,,,,,,,,88.94375000000001,1.0254166666666666,187.59375,141.65833333333333,1012.8525,0.2304166666666667,123.68,1860.2158333333334
2017-10-04,19.819166666666668,,14.594166666666666,18.20625,18.365416666666665,35.4525,16.3275,,,,,,,,,85.65875,0.9904166666666666,202.42375,293.88375,1012.7633333333333,0.22458333333333333,459.8066666666667,1854.8237499999998
2017-10-05,23.127916666666668,,14.97375,15.200416666666667,17.236250000000002,41.156666666666666,14.900833333333333,,,,,,,,,91.48791666666666,0.7208333333333333,207.28916666666666,227.02125,1012.3166666666666,0.22541666666666668,1110.1658333333332,1659.9921739130434
2017-10-06,51.127916666666664,,13.152499999999998,15.288333333333334,15.957083333333335,58.10833333333333,14.961666666666666,1.06,,,,,,,,86.51791666666666,0.7929166666666667,194.93541666666667,277.2041666666667,1012.6941666666667,0.22666666666666668,1167.8982608695653,1536.3995454545454
2017-10-07,60.20249999999999,,12.78125,14.129166666666668,15.33875,42.81375,14.160416666666668,,,,,,,,,92.28708333333333,0.6775000000000001,160.63750000000002,327.26166666666666,1013.3991666666667,0.22958333333333333,1166.1913636363636,1632.314090909091
2017-10-08,44.52791666666667,,15.372608695652174,11.92375,14.92875,49.22958333333333,14.674999999999999,,,,,,,,,87.45875000000001,0.94625,172.20916666666668,0.0,1013.3850000000001,0.22875,1144.1908333333333,
2017-10-09,40.71826086956521,,25.419166666666666,12.406956521739131,24.267083333333332,69.82136363636363,15.001249999999999,2.68,,,,,,,,89.38666666666667,0.7116666666666666,162.80625,724.2349999999999,1013.5883333333333,0.2225,1058.66875,1657.635
2017-10-10,29.6525,,6.190416666666667,17.160416666666666,12.402916666666668,92.38666666666667,3.2816666666666667,,,,,,,,,84.08125,0.89125,175.73125000000002,194.877,1013.4116666666667,0.22208333333333333,1084.1095833333334,1883.339
2017-10-11,41.7675,,7.005416666666666,22.919583333333332,15.722083333333332,107.42333333333333,4.950833333333333,,,,,,,,,83.8975,0.75375,162.23666666666665,322.69555555555553,1013.8483333333334,0.22083333333333333,1011.1333333333333,1602.9266666666665
2017-10-12,33.47833333333333,,8.726521739130435,22.26125,15.700416666666667,126.72375,2.631111111111111,40.165,,,,,,,,93.18333333333334,0.6908333333333333,214.56875,164.18166666666667,1012.0258333333333,0.22124999999999997,1271.1847826086957,1518.067
2017-10-13,47.163333333333334,,10.087916666666667,28.330416666666668,21.10875,86.91583333333334,5.326842105263157,39.52,,,,,,,,97.24833333333333,0.6491666666666667,211.68583333333333,74.53875000000001,1011.585,0.22166666666666668,1395.8108333333332,1981.522608695652
2017-10-14,65.98333333333333,,9.892083333333334,26.42,19.06625,99.94208333333334,7.327083333333333,1.03,,,,,,,,96.04291666666667,0.66,195.23541666666668,114.13583333333332,1012.1225,0.22208333333333333,1141.9021739130435,1625.4804347826089
2017-10-15,38.60666666666666,,15.729166666666666,23.699166666666667,22.01625,82.47291666666666,10.898260869565217,1.01,,,,,,,,90.60208333333333,0.8650000000000001,248.34208333333333,128.94083333333333,1012.3249999999999,0.22416666666666665,1082.1370833333333,1596.6066666666666
2017-10-16,26.77625,,14.72875,24.687916666666666,21.697083333333335,83.13833333333334,10.9375,1.07,,,,,,,,97.17083333333333,0.8962500000000001,253.36666666666667,65.46833333333333,1010.2579166666666,0.22458333333333333,1036.3616666666667,1446.34375
2017-10-17,94.04458333333334,,28.565833333333334,19.756666666666664,29.795416666666668,87.73125,8.101666666666667,1.2474999999999998,,,,,,,,98.31666666666666,0.8579166666666667,246.235,36.82041666666667,1010.3108333333333,0.22416666666666665,1167.4525,1827.5649999999998
2017-10-18,213.06041666666667,,21.218333333333334,26.241666666666664,26.959166666666665,64.395,21.699583333333333,1.2766666666666666,,,,,,,,82.12458333333333,0.7395833333333334,250.74208333333334,392.20214285714286,1013.0170833333333,0.2225,1287.297391304348,1664.3992857142857
2017-10-19,292.26652173913044,,26.4175,27.66608695652174,30.062916666666666,100.97583333333334,15.581304347826087,1.0711111111111111,,,,,,,,76.67916666666666,0.7241666666666666,193.135,351.745,1013.38125,0.22,899.5290000000001,1193.0176470588235
2017-10-20,45.93958333333333,,8.895,25.66541666666667,17.832083333333333,112.9825,7.734999999999999,0.792,,,,,,,,88.6175,1.1991666666666667,187.9225,455.5185714285714,1013.4125,0.22666666666666668,788.1063157894737,851.1607692307692
2017-10-21,28.418333333333333,,9.019583333333333,32.84583333333333,21.609166666666667,97.70583333333333,6.271666666666667,0.88375,,,,,,,,84.83291666666666,1.2562499999999999,193.46958333333336,346.681875,1013.7129166666667,0.22541666666666668,959.2804166666666,1399.203125
2017-10-22,34.47125,,8.9025,28.91,19.29375,111.1275,7.166666666666667,1.01,,,,,,,,86.3975,0.7054166666666667,177.83166666666668,205.0545833333333,1013.0245833333333,0.22416666666666665,1316.1685714285716,1756.064736842105
2017-10-23,68.6375,,10.293750000000001,36.52708333333333,24.17375,65.40625,6.597916666666666,1.0550000000000002,,,,,,,,81.26791666666666,0.6883333333333334,172.98625,254.32125,1013.8754166666666,0.22624999999999998,1086.8360869565217,1511.7495652173911
2017-10-24,52.41416666666667,,10.331666666666667,26.806250000000002,18.43875,115.77125000000001,4.974166666666666,,,,,,,,,85.31375,0.6720833333333333,175.14125,256.2658333333333,1013.3137499999999,0.22166666666666668,1188.6817391304348,1680.2895652173916
2017-10-25,34.6805,,18.07761904761905,23.75857142857143,23.731428571428573,82.31809523809524,5.6415,3.335,,,,,,,,90.89333333333333,0.9604761904761906,152.46619047619046,105.50619047619048,1012.6976190476191,0.2261904761904762,1097.2638095238096,1503.737
2017-10-26,23.2925,,19.154999999999998,21.499166666666667,23.466250000000002,97.8075,6.778333333333333,1.02,,,,,,,,96.35291666666666,0.7062499999999999,174.68875,244.7608695652174,1011.1454166666667,0.22624999999999998,1149.95,1549.9254166666667
2017-10-27,27.561666666666667,,11.22625,27.426666666666666,19.9325,105.59166666666665,4.466521739130435,1.195,,,,,,,,91.04791666666667,0.9920833333333333,150.78208333333333,252.28958333333333,1011.2383333333333,0.22791666666666666,842.6195833333333,1076.285
2017-10-28,53.23708333333334,,9.742916666666668,26.37375,18.28708333333333,175.10521739130436,2.495,1.0,,,,,,,,90.27875,0.91125,146.20083333333332,228.20666666666668,1011.81625,0.22583333333333333,963.0279166666666,1362.0245833333333
2017-10-29,40.25416666666667,,6.770909090909091,24.83875,14.594999999999999,274.39238095238096,7.319166666666667,,,,,,,,,88.15708333333333,1.1570833333333332,109.85125,224.21666666666667,1011.9429166666667,0.22541666666666668,1113.8070833333334,1449.135
2017-10-30,28.39909090909091,,8.748571428571429,20.575909090909093,14.295,243.53428571428572,9.822272727272727,1.28,,,,,,,,98.63545454545455,0.8859090909090909,171.6518181818182,61.556363636363635,1008.694090909091,0.23045454545454547,938.4245454545454,1292.5149999999999
2017-10-31,32.696666666666665,,4.2126086956521736,22.559166666666666,12.505416666666667,207.94583333333333,6.03695652173913,1.04,,,,,,,,98.79375,0.5820833333333334,201.46416666666667,107.7375,1008.8608333333333,0.21916666666666665,719.5845833333333,1407.4379166666668
2017-11-01,12.51375,,3.49625,19.109166666666667,10.304166666666667,243.07708333333335,5.682916666666667,,,,,,,,,98.85000000000001,0.7795833333333334,209.43416666666667,35.23416666666667,1007.9275000000001,0.22375,0.0,953.4254166666666
2017-11-02,27.111428571428572,,3.8810000000000002,18.37409090909091,8.982272727272727,110.18545454545455,3.8759090909090905,1.0566666666666666,,,,,,,,98.73136363636364,0.5563636363636364,223.73454545454544,247.18047619047618,1008.8595454545455,0.22,386.625,1284.0538095238096
2017-11-03,33.533750000000005,,3.2504166666666667,22.952083333333334,11.768749999999999,241.14347826086959,4.82125,0.705,,,,,,,,98.8675,0.86375,97.48541666666667,146.97449999999998,1008.8645833333334,0.23083333333333333,998.09125,1303.2685
2017-11-04,33.3095,,6.397222222222222,31.538095238095234,17.578095238095237,127.62619047619049,6.406190476190476,1.468,,,,,,,,98.93999999999998,0.6557142857142857,194.20999999999998,122.55380952380953,1008.6585714285715,0.22428571428571428,887.0109523809524,1527.732380952381
2017-11-05,29.618750000000002,,4.995,16.800416666666667,8.6975,103.18583333333333,6.812916666666666,1.02,,,,,,,,98.83541666666667,0.7341666666666667,132.03291666666667,190.01833333333332,1009.6145833333334,0.22416666666666665,1036.7104166666666,1795.3808333333334
2017-11-06,26.81958333333333,,4.7475,21.228333333333335,12.075000000000001,113.26208333333334,6.2370833333333335,1.1600000000000001,,,,,,,,98.86416666666668,0.6075,187.61791666666667,144.80458333333334,1009.5233333333334,0.22416666666666665,965.0170833333333,1518.42125
2017-11-07,27.270416666666666,,5.607083333333333,21.97583333333333,13.002083333333333,109.9525,7.274583333333333,0.9750000000000001,,,,,,,,98.80666666666667,0.6141666666666666,276.2341666666667,62.77739130434783,1007.7529166666667,0.22916666666666666,1105.9941666666666,1509.3779166666666
2017-11-08,28.316666666666666,,3.847391304347826,20.469583333333333,10.158333333333333,120.20166666666667,5.447500000000001,1.06,,,,,,,,95.6425,0.65,149.46625,264.88125,1010.7129166666667,0.22875,1108.1325,1401.1733333333334
2017-11-09,27.654583333333335,,4.680833333333333,23.5975,13.415,173.4642105263158,6.116666666666667,0.7933333333333333,,,,,,,,91.98875,0.56875,146.74916666666667,285.86333333333334,1011.0770833333332,0.22875,1142.2783333333334,1507.1842857142856
2017-11-10,46.80478260869565,,3.6217391304347823,28.419999999999998,13.92304347826087,306.06,3.6085714285714285,0.9622222222222222,,,,,,,,97.85826086956521,0.5739130434782609,162.96565217391304,103.218125,1009.9073913043478,0.23173913043478261,1062.4517391304348,1457.409375
2017-11-11,59.82458333333333,,3.3909090909090907,19.985833333333336,9.550416666666667,233.84949999999998,4.73375,0.7790909090909092,,,,,,,,98.48125,0.5295833333333334,202.03416666666666,171.0423076923077,1010.4829166666667,0.23416666666666666,1035.1954166666667,1607.8053846153848
2017-11-12,63.461666666666666,,3.6556521739130434,14.231250000000001,7.2995833333333335,125.43291666666666,4.5725,0.84,,,,,,,,98.50625000000001,0.525,243.50875,80.68521739130435,1008.7566666666667,0.22958333333333333,1026.2341666666666,1776.385652173913
2017-11-13,46.41458333333333,,2.649583333333333,14.143333333333333,6.7754166666666675,143.55875,7.4383333333333335,0.89,,,,,,,,98.64375000000001,0.60875,293.54125,74.81478260869565,1006.5145833333332,0.22875,999.5412500000001,1733.8790909090908
2017-11-14,21.61913043478261,,4.908571428571428,13.744782608695653,7.361304347826087,153.46826086956523,5.859999999999999,1.1016666666666668,,,,,,,,98.70695652173914,0.5565217391304348,322.3230434782609,69.71166666666666,1007.6013043478262,0.22695652173913042,1013.2139130434782,1748.8341666666665
2017-11-15,28.749565217391304,,5.5042857142857144,17.48608695652174,9.025217391304347,129.96217391304347,6.045217391304347,0.9438461538461538,,,,,,,,97.22217391304348,0.5752173913043478,243.27086956521737,460.61199999999997,1011.398695652174,0.23130434782608697,782.3882608695652,1624.748
